고유번호,호수,면,발행일,제목,소제목,게시년월일,수정년월일
1613,185,2,2012-07-24,어린이집 46곳과 `급식관리 협약,부산진구 어린이급식관리지원센터 ,,
1544,187,8,2012-09-24,구민 작품공모전 입상작 선정,문학·미술·서예·사진 등 11명 최우수 영예,,
1610,185,2,2012-07-24,노인복지관 한방삼계탕 대잔치,동의과학대에서 후원,,
1501,187,1,2012-09-24,여성가족문화센터 개관,당감동에 지하 1층 지상 5층 … 사업비 23억여원,,
1502,187,1,2012-09-24,시민들이 버린 쓰레기 `경악,"부산진구, 서면 일대 하루 청소중단 이색 실험",,
1541,187,6,2012-09-24, 정성 다해 민원인 배려 `감동,세정공무원 수기 전국 최우수 - 부산진구 신정길 계장,,
1595,186,7,2012-08-28,삶의 위안 주는 고향의 추억,,,
1607,185,1,2012-07-24,성공하는 창업 아카데미 운영,온라인마켓·네일아트·분식집 등 집중 강의,,
1608,185,2,2012-07-24,지적측량 신청 전화로 `OK,부산진구 지적민원 무방문 처리제 시행,,
1609,185,2,2012-07-24,가족의미 느낀 평등가족 캠페인,건강가정지원센터 `가족 프로그램 성황리 개최,,
1540,187,6,2012-09-24,초·중·고 문학백일장 우수작 - 류희주,2012년 손톱 뜯는 나의 버릇,,
1593,186,7,2012-08-28,지갑 속 교통카드 2장 `이중결제 조심,,,
1594,186,7,2012-08-28,성지곡수원지의 매력,,,
1606,185,1,2012-07-24,부산진구보건소 역학조사 전국 최고,노로바이러스 감염 원인 밝혀내 상반기 대상 수상,,
1461,188,3,2012-10-24,독도를 지켜라 독도수호 플래시몹,,,
1499,187,1,2012-09-24,배움이 최고의 즐거움이다,부산진 평생학습＆주민자치 박람회 개최,,
1500,187,1,2012-09-24,"성지곡, 책에 물들다",제2회 부산진 북페스티벌 개최,,
1592,186,7,2012-08-28,새 신랑! 내 말 좀 들어보게-2편,전국 지방세담당 공무원 생활수기 최우수작,,
1386,190,7,2012-12-24,신나는 청소년 놀이터 빌려준다,댄스연습실·당구장·동아리실·영화실 등,,
1605,185,1,2012-07-24,가정생활도 1등 봉사활동도 1등,,,
1539,187,6,2012-09-24,초중고 문학백일장 우수 - 김동은,"애벌레, 탈바꿈하다",,
1588,186,7,2012-08-28,봉사의 중심 … 전포2동 사랑의 봉사센터,,,
1589,186,7,2012-08-28,"한국예탁결제원, 따뜻한 범천4동 만들기 동참",,,
1590,186,7,2012-08-28,신화산울림산악회 쌀 기탁,,,
1591,186,7,2012-08-28,원광사 쌀 300포 기탁,,,
1459,188,3,2012-10-24,의정단신,,,
1460,188,3,2012-10-24,제222회 임시회 제2차 본회의 5분 자유발언,,,
1458,188,3,2012-10-24,박석동 부산시의원 우수,부산경실련 평가 `우수 의원에 선정 ,,
1377,190,6,2012-12-24,여성가족문화센터 개관,,,
1378,190,6,2012-12-24,걷기 좋고 경치 좋은 나들숲길 조성,,,
1379,190,6,2012-12-24,1·3세대가 함께하는 행복마을 준공,,,
1381,190,7,2012-12-24,범천2동 옥상 텃밭 `효과 톡톡,무·배추 등 수확해 김장나누기·급식소 전달,,
1382,190,7,2012-12-24,박정희 소방대장 국민포장 수상,여성의용소방대 이끌고 봉사활동에 앞장,,
1383,190,7,2012-12-24,꿈과 희망의 청소년 페스티벌 개최,12월 29일 어린이대공원 학생교육문화회관,,
1452,188,2,2012-10-24,부산의 정중앙 표지석 제막식,,,
1455,188,2,2012-10-24,착한가격 벼룩시장 운영,,,
1457,188,3,2012-10-24,"홍콩·싱가포르, 벤치마킹하다",,,
1291,192,8,2013-02-25,원북원부산 후보도서 5권(책이름 가나다순),,,
1292,192,8,2013-02-25,정월대보름 맞이 국악한마당,국악신동 송소희 등 초청공연 박수갈채,,
1293,192,8,2013-02-25,멋진 음악 들려주고 해설까지,4월 8일부터 매주 월요일 부산진 음악아카데미,,
1294,191,1,2013-01-24,지난해 재정수익 327억 원 성과,빠듯한 재정 속에 현안사업 추진 효자 역할,,
1295,191,1,2013-01-24, 부산진구 신년화두 `집사광익,`생각과 지혜를 모아 더 큰 이익을 얻는다는 뜻 ,,
1288,192,8,2013-02-25,생활속의 통계 이야기 - 2월호,,,
1289,192,8,2013-02-25,동길산 시인의 西面이야기 - 78,부산 기네스 1위는 부산진구!,,
1290,192,8,2013-02-25,2013년 부산의 `원북을 뽑자,후보도서 5권 … 3월19일까지 온·오프라인 투표,,
1287,192,7,2013-02-25,이웃돕기 성금품 고맙습니다 - 2,,,
8765,212,3,2014-10-24,주차장 설치 및 관리조례안 등 심사,제246회 구의회 임시회,2014-10-27,
1286,192,7,2013-02-25,이웃돕기 성금품 고맙습니다 - 1,,,
1281,192,6,2013-02-25,독자기고-광고전단은 도시의 공해,,,
1284,192,6,2013-02-25,"박상국 운영위원장 1,000만원 성금 쾌척",,,
1285,192,6,2013-02-25,삼광사 김무원 주지스님 취임,,,
1272,192,5,2013-02-25,최고의 금연 도우미는 금연 클리닉,전자담배는 니코틴 중독 해소 못해,,
1279,192,6,2013-02-25,희망의 샘-폭탄을 안고 사는 성미씨,,,
1280,192,6,2013-02-25,궁리마루에서 과학자의 꿈 키워요,2013년 청소년 이공계진로교육 프로그램 진행,,
1282,192,6,2013-02-25,장학생 59명 선정 장학금 지급,■ 재단법인 부산진구장학회 소식,,
1283,192,6,2013-02-25,도종이 장학회 이사장 헌정회 부산지회장 위촉,,,
1269,192,4,2013-02-25,각 동 소식,,,
1270,192,5,2013-02-25,재미있는 프로그램 배워보세요,양정청소년수련관 3월부터,,
1271,192,5,2013-02-25,"청소년기 척추질환, 예방이 중요",의/학/칼/럼,,
1263,192,4,2013-02-25,SMS의료관광협의회 정기총회 개최,협의회장 이명종·수석부회장 이성근원장 선출,,
1264,192,4,2013-02-25,향토기업－(주)국일안전,도로 안전시설 등 안전용품 전문업체,,
1265,192,4,2013-02-25,금고마다 십시일반 모인 인정,새마을금고 좀도리사업으로 이웃돕기 쌀 기탁,,
1266,192,4,2013-02-25,홍콩 여배우 천웬웬 의료관광 홍보대사,,,
1267,192,4,2013-02-25,전포1동 야생동물 먹이주기,,,
1268,192,4,2013-02-25,신화산울림산악회 교복 전달,,,
1276,192,6,2013-02-25,즐거움이 가득한 신암어르신쉼터,공부·노래·춤 등 평생교육 취미 프로그램 풍성,,
1277,192,6,2013-02-25,어린이집연합회 장학금 100만원 기탁,,,
1278,192,6,2013-02-25,의봉장학회 210만원 장학금,,,
1259,192,3,2013-02-25,부산진구의회 2013년 회기 안내,,,
1260,192,3,2013-02-25,수수료 징수 개정조례안 등 심사,,,
1261,192,4,2013-02-25,희망 나눔캠페인 목표 초과 달성,"3억8,380여만원 모아",,
1262,192,4,2013-02-25,"한국예탁결제원, 승합차량 제공",부산진구복지관에 전달,,
1274,192,5,2013-02-25,이제는 도로명주소 시대,2014년부터 전국 의무사용 … 전 국민 생활화 필요,,
1275,192,5,2013-02-25,치매의 싹을 뽑자!－1,,,
1255,192,2,2013-03-25,개별공시지가 확인·상담하세요,4월12일∼5월1일까지 열람 가능 … 의견도 받아,,
1256,192,2,2013-02-25,2014년도 예산편성에 참여하세요,주민참여예산제도 시행 … 주민제안사업 신청 받아,,
1273,192,5,2013-02-25,도로명주소 묻고 답하기,,,
1253,192,2,2013-02-25, 제226회 임시회 의안 주요내용,,,
1254,192,2,2013-02-25,부산시민공원에 `나의 나무를 심자,범시민 헌수운동 전개 … 1만 원 이상 기부로 참여 가능,,
1246,192,2,2013-02-25,옥상에 녹색농원 만들어보자,아파트 등 20가구 단위 신청 … 가구당 40만원 지원,,
1247,192,2,2013-02-25,우리동네 도로지킴이 맹활약 기대,통·반장·공무원 등으로 구성 … 도로파손 즉시 신고,,
1248,192,2,2013-02-25,달라지는 대학입시 정보 제공,3월 5일 부산진구청에서 2014 대입설명회 개최,,
1249,192,2,2013-02-25,경헌종합예술단을 불러주세요,복지관·병원 등 방문해 무료공연 서비스,,
1250,192,2,2013-02-25,맞춤형 조상 땅 찾기 서비스 시행,사망신고시 신고자 신청받아 상속재산 한번에 조회,,
1251,192,2,2013-02-25,연말정산 편하게 하세요,국세청 간소화서비스 제공,,
1252,192,2,2013-02-25,재난알리미 `앱 설치하면,폭설·한파·정전 등 안내,,
1242,192,1,2013-02-25,희망복지 안전망 지원사업 추진,법적 지원 못 받는 복지사각지대 가구 대상,,
1243,192,1,2013-02-25,만 5세까지 모든 아동 무상보육,2월까지 신청해야 … 3월 이후 신청자는 손해,,
1244,192,2,2013-02-25,부산진구 조직개편·정원 조정,복지분야 1개 과 증가 … 총 3개 과 운영 `기능 강화,,
1245,192,2,2013-02-25,폐·공가 무상수리 희망 가옥주 모집,방치된 집도 고치고 좋은 일도 하고 `일석이조,,
1240,192,1,2013-02-25,부산진구 칭찬하기 운동 전개,웃음과 칭찬은 아낄수록 손해본다,,
1241,192,1,2013-02-25,건의사항 잘 들었습니다,2013 구청장 동 순방·주민과의 대화 행사 완료,,
1239,193,8,2013-03-25,부산문단 리더 된 `서면사람,동길산 시인의 西面이야기 - 79,,
1233,193,7,2013-03-25, 부산진구 아동 영어교육 `스타트,부산영어도서관 16개 지역아동센터 50명 학습프로그램 운영,,
8766,212,3,2014-10-24,제246회 임시회 의안 주요내용,,2014-10-27,
8767,212,3,2014-10-24,의정포토뉴스,,2014-10-27,2014-10-27
1229,193,7,2013-03-25,희망의 샘 - 명순씨에게 희망을,,,
1230,193,7,2013-03-25,부산진구장학회 `고맙고 든든,,,
1231,193,7,2013-03-25,생활속의 통계이야기－3월,,,
1227,193,6,2013-03-25,예절교육의 명가 예종원,다도·예절 배웠더니 사람 바뀌고 가정 화목,,
1228,193,6,2013-03-25,우리가 뭉치면 못할 일이 없죠,전포동 젊은 주부들의 모임 `우리누리 화제,,
1226,193,6,2013-03-25,커피맛 좋고 분위기 좋고,특별기고－전포카페거리,,
1236,193,8,2013-03-25,공공도서관이 추천하는 3월의 책,,,
1257,192,3,2013-02-25,동천을 복원하여 주민의 품으로 돌려줘야,제226회 임시회 제1차 본회의 5분 자유발언,,
1237,193,8,2013-03-25,문화바우처가 `문화이용권으로 변경,문화소외계층 대상 3월 18일부터 신규 및 재발급,,
1238,193,8,2013-03-25,시(詩) 한 편 - 아 들 아 !,,,
1232,193,7,2013-03-25,구멍 난 뼈! 골다공증의 위협,의/학/칼/럼,,
1234,193,7,2013-03-25,도자기 공예교실 프로그램 수강생 모집,,,
1235,193,8,2013-03-25,우리는 미래의 이대호·류현진,야구열정으로 똘똘 뭉친 `부산진구 리틀야구단,,
1219,193,5,2013-03-25,"무관심할수록 무서운 질환, 결핵",약은 최소한 6개월 복용중간에 끊으면 100% 재발,,
1220,193,5,2013-03-25,3끼 중 1끼는 국물 없이 삼삼하게,부산진구보건소 소금 줄이기 건강 캠페인 전개,,
1201,193,2,2013-03-25,동순방시 건의사항 검토 완료,19건 조치완료·50건 추진·37건 검토키로,,
1202,193,2,2013-03-25,불법광고물 감시단 출범,,,
1203,193,3,2013-03-25,부산진구 어린이 의회 체험활동,,,
1215,193,4,2013-03-25,학비 없어 공부 못하는 설움 없게,각 동 장학회·새마을금고 장학금 전달 잇따라,,
1216,193,4,2013-03-25,마을의 안녕·가정의 다복 기원,각 동 정월대보름맞이 지신밟기·민속놀이 등 개최,,
1217,193,4,2013-03-25,의료관광산업 발전 상호협력 체결,부산진구 - 부산은행 - 서면메디컬스트리트협의회,,
1218,193,5,2013-03-25,꽃 피는 초봄 … 더욱 산불조심,봄철 화재 32% … 겨울철 28%보다 많이 발생,,
1210,193,4,2013-03-25,당감4동에 천사 같은 약사 있다,삼성약국 매일 1만원 모아 교복비 300만원 기탁,,
1211,193,4,2013-03-25,가야동새마을금고 사랑의 교복 전달,,,
1212,193,4,2013-03-25,각 동 소식,,,
1209,193,4,2013-03-25,자율환경정화위원회 철물상가 환경 정비,,,
1213,193,4,2013-03-25,아기의 탄생을 축하합니다,당감4동·연지동 출산 축하용품 지급,,
1214,193,4,2013-03-25, 서면메디컬스트리트 TV 광고 `눈길,,,
1222,193,5,2013-03-25,화재배상책임보험 반드시 가입,단란주점·노래연습장·PC방·유흥주점 등 22개 업종,,
1223,193,5,2013-03-25,좁은 골목 운행 소형펌프차 배치,부산진소방서 고지대·주택 밀집지역 화재 대응,,
1224,193,5,2013-03-25,담뱃값 인상? 이제 금연해야 할 때,부산진구보건소 금연클리닉 이용하면 큰 도움,,
1225,193,5,2013-03-25,치매의 싹을 뽑자! － 2,치매예방 음식은 소고기·버섯·양배추,,
1258,192,3,2013-02-25, ■ 의정단신,,,
1206,193,3,2013-03-25,구민 여러분의 제언을 받습니다,,,
1207,193,3,2013-03-25,`인권보장 및 증진 조례안 등 심사 ,제227회 구의회 임시회,,
1208,193,4,2013-03-25,전포1동 독거노인들 보살피기,65세 이상 1인 세대 파악 안전확인서비스,,
1221,193,5,2013-03-25,도로명주소 묻고 답하기,,,
1191,193,1,2013-03-25,칭찬하는 부산진구 만들기 선포,3월 28일 구청 대강당,,
1192,193,1,2013-03-25,전포카페거리 `카페천국 만든다,가로등 교체·가로경관 개선 등 명물거리로 활성화,,
1204,193,3,2013-03-25, 제227회 임시회 의안 주요내용,,,
1205,193,3,2013-03-25, 의정단신,,,
1188,194,8,2013-04-23,청소년예술학교 후원회 고맙습니다,2009년부터 후원금 … 악기구입·단복·행사 지원,,
1189,194,8,2013-04-23,문화 단신,,,
1190,193,1,2013-03-25,부산진구 `손톱 밑 가시 뽑기 나서,민원들이 실제 행정상에서 느끼는 37개 불편사례 해소,,
1186,194,8,2013-04-23,손가락질 당해야 시장이 살아,,,
1187,194,8,2013-04-23,도심에서 산에서 특별한 문화행사,,,
1196,193,2,2013-03-25,노인자살 예방 지킴이 양성,노인돌보미 41명 `희망지킴이단 구성,,
1197,193,2,2013-03-25,백양산 갈맷길 걷기 좋네요,시민과 함께 걷기대회 성황리에 마쳐,,
1198,193,2,2013-03-25,구청 1층에 커피향 가득 `카페 진 개소,,,
1185,194,7,2013-04-23,부산포민속박물관 전통문화 체험 운영,,,
1199,193,2,2013-03-25,`간판이 아름다운 부산진구 조성 ,노후·미관저해 간판 교체비 지원,,
1200,193,2,2013-03-25,합천·남해·임실 특산물 구입 기회,4월8∼9일 구청광장에서 자매군 직거래장터 운영,,
1194,193,1,2013-03-25,서면특화거리 깨끗하게,부산진구 야간에도 기초질서 위반행위 특별단속,,
1195,193,2,2013-03-25, 교복값 걱정하던 가정 `함박웃음,폐휴대폰 판매금 등으로 교복 구입비 지원,,
1164,194,4,2013-04-23,전포동 지역 기특한 학생들,,,
1165,194,5,2013-04-23,주택연금으로 편안한 노후를,주택담보로 평생 생활비 지급 … 노인에 인기,,
1193,193,1,2013-03-25,봄바람과 함께 하는 성지곡의 향연,우리문화체험 축제마당 `재밌게 놀아보세,,
1163,194,4,2013-04-23,각 동 소식,,,
1174,194,6,2013-04-23,서면 특화거리 무단투기 연중 단속,최근 2달 담배꽁초 투기 등 2073건 과태료 부과,,
1175,194,6,2013-04-23,"일본 충치예방추진회, 부산진구보건소 견학",,,
1176,194,6,2013-04-23,개금3동 일진 어르신쉼터 개관,2억원 들여 네 번째 소규모 노인회관으로 건립,,
1177,194,6,2013-04-23,와하하 … 깔깔깔 … 실컷 웃고 즐긴 축제,제7회 우리문화체험축제마당 이모저모,,
1178,194,7,2013-04-23,생활속의 통계이야기－4월,,,
1171,194,5,2013-04-23,불법광고물 수거보상제 시행,65세 이상 벽보·전단 가져오면 월 최고 20만원 지급,,
1172,194,5,2013-04-23,노인·어린이 불소도포 서비스,부산진구보건소,,
1173,194,6,2013-04-23,불법 주·정차단속 이렇게 바뀝니다 ,,,
1182,194,7,2013-04-23,희망의 샘,,,
1183,194,7,2013-04-23,전통시장 상인회장 이·취임 잇따라,,,
1181,194,7,2013-04-23,부산진구 직원봉사단 운영,정다운 이웃 운동 전개,,
1184,194,7,2013-04-23,개금동 선내과 개원축하 쌀 기탁,,,
1169,194,5,2013-04-23,폐·공가 무상 수리 희망 가옥주 모집,방치된 집도 고치고 좋은 일도 하고 `일석이조,,
